137	0.0154343235
138	0.0844087113
139	0.0000000000
140	0.0000027362
141	0.1669280020
142	0.0000610751
143	0.0000339447
144	0.2593560469
145	0.0009251821
146	0.0002371908
147	0.0001049900
148	0.0002148846
149	0.0038950798
150	0.0102669071
151	0.0006448383
152	0.0000086600
153	0.0000279252
154	0.0820842540
155	0.0003188827
156	0.0001622145
157	0.0000287138
158	0.0009280904
159	0.0000005703
160	0.0267703173
161	0.0000036074
162	0.0000000000
163	0.0002069047
164	0.0039514085
165	0.0000760980
166	0.0000295442
167	0.0009130860
168	0.0004517779
169	0.0058691305
170	0.0002085527
171	0.0008394418
172	0.0004122619
173	0.0072626289
174	0.0004163424
175	0.0001863991
176	0.0111932219
177	0.0004064711
178	0.0000059926
179	0.0003962349
180	0.0001183023
181	0.0000281037
182	0.1547544249
183	0.0000859092
184	0.0001263631
185	0.0004208914
186	0.0746244557
187	0.0000010476
188	0.0000054293
189	0.0000315044
190	0.1982848579
191	0.0000819995
192	0.0044129403
193	0.0000021755
194	0.0082515758
195	0.0000394875
196	0.0000021607
197	0.0000877585
198	0.0003605817
199	0.0004496797
200	0.0007216275
201	0.0045723168
202	0.0038671425
203	0.0005687103
204	0.0000246595
205	0.0002807602
206	0.0007071795
207	0.0007025998
208	0.0001371525
209	0.0000005827
210	0.0003415105
211	0.0000795489
212	0.0090100835
213	0.0053974114
214	0.0006680370
215	0.0000858777
216	0.0001189008
217	0.0000567507
218	0.0000183496
219	0.0000502445
220	0.0000466609
221	0.0016620186
222	0.0002776768
223	0.0269135745
224	0.0003112733
225	0.0198168320
226	0.0299330680
227	0.0000000000
228	0.0006112888
229	0.1556934832
230	0.0000015908
231	0.0000446501
232	0.0000045014
233	0.0303235224
234	0.0005871327
235	0.0002910484
236	0.0005771465
237	0.0005722794
238	0.0005674935
239	0.1440734224
240	0.0000287907
241	0.1417223308
242	0.0005491219
243	0.0697231915
244	0.0005603787
245	0.0005320594
246	0.0005576523
247	0.0021856523
248	0.0000446751
249	0.0021751089
250	0.0000952627
251	0.0000015524
252	0.0005469918
253	0.0000457678
254	0.0010587924
255	0.0170206861
256	0.0001732077
257	0.0000601372
258	0.0000027218
259	0.0000000000
260	0.0001261491
261	0.0005249398
262	0.0005021050
263	0.0001748164
264	0.0000550639
265	0.0000000000
266	0.1342338780
267	0.0000206280
268	0.1336175184
269	0.0040304977
270	0.0000056992
271	0.0000422902
272	0.0001330659
273	0.0005148428
274	0.0000032227
275	0.0040335798
276	0.0001690774
277	0.0435377872
278	0.0004067325
279	0.0317951887
280	0.0004911423
281	0.0002443294
282	0.0005079203
283	0.0002503805
284	0.0002492662
285	0.0002496096
286	0.0004989558
287	0.0207400978
288	0.1235528441
289	0.0317926744
290	0.0003475282
291	0.0211022143
292	0.1260603960
293	0.0004902811
294	0.0004758367
295	0.0001180124
296	0.0002310056
297	0.0000619550
298	0.0004618989
299	0.0004596507
300	0.0002278261
301	0.0002267371
302	0.0002252232
303	0.0004474578
304	0.0000884867
305	0.0004415951
306	0.0004353186
307	0.0557926666
308	0.0004330764
309	0.0004269717
310	0.0004259088
311	0.0004232181
312	0.0004205600
313	0.0001396737
314	0.0002080748
315	0.0004111767
316	0.0004118462
317	0.0004093335
318	0.0002436023
319	0.0002034251
320	0.0004028222
321	0.0004019697
322	0.0003995715
323	0.1016834103
324	0.0003771769
325	0.0001285040
326	0.0003902484
327	0.0496617776
328	0.0003834950
329	0.0003820338
330	0.0003709645
331	0.0004860481
332	0.0970666659
333	0.0003770224
334	0.0479873517
335	0.0001856761
336	0.0001850020
337	0.0003644021
338	0.0003666399
339	0.0001213848
340	0.0001207223
341	0.0000513236
342	0.0001790100
343	0.0913381763
344	0.0003521289
345	0.0003523014
346	0.0898862306
347	0.0003452199
348	0.0003474313
349	0.0003351421
350	0.0001719086
351	0.0000281639
