686	26	1203	100000
687	26	1588	100000
688	26	1718	100000
689	26	1878	2488320
690	27	1020	100000
691	27	4812	2488320
692	28	103	466560
693	28	1614	100000
694	29	955	100000
695	29	2231	100000
696	30	131	466560
697	30	165	100000
698	30	186	51840
699	30	252	1244160
700	30	396	51840
701	30	568	100000
702	30	696	100000
703	30	1071	51840
704	30	1120	100000
705	30	1140	51840
706	30	1158	100000
707	30	1167	1244160
708	30	1369	51840
709	30	1718	2488320
710	30	1781	51840
711	30	1806	100000
712	30	1807	100000
713	30	2009	100000
714	30	2255	100000
715	30	2674	51840
716	30	3396	1244160
717	30	5031	100000
718	30	5151	2488320
719	30	5170	100000
720	30	6531	100000
721	30	12066	100000
722	30	15475	100000
723	30	15688	1244160
724	31	568	100000
725	31	696	2488320
726	31	1158	100000
727	31	1718	100000
728	31	1875	100000
729	31	2198	100000
730	32	131	100000
731	32	1850	2488320
732	33	131	100000
733	34	2163	100000
734	34	4812	100000
735	34	9812	100000
736	35	109	100000
737	35	4740	100000
738	36	175	100000
739	36	6293	100000
740	37	187	100000
741	38	131	100000
742	38	853	100000
743	38	4223	100000
744	38	6594	100000
745	39	4740	100000
746	40	4209	100000
747	40	8180	2488320
748	41	105	100000
749	41	469	100000
750	41	1010	2488320
751	41	1595	100000
752	41	1785	100000
753	41	2744	100000
754	41	4812	100000
755	41	13872	51840
756	42	131	100000
757	42	541	2488320
758	42	1071	100000
759	42	12066	100000
760	43	4261	2488320
761	44	103	100000
762	44	1614	100000
763	45	131	2488320
764	45	2231	100000
765	45	8580	100000
766	46	4429	2488320
767	47	103	100000
768	47	187	100000
769	47	258	100000
770	47	1588	2488320
771	47	2163	100000
772	47	10050	1244160
773	48	188	100000
774	48	965	2488320
775	48	1444	100000
776	48	1525	100000
777	48	15031	2488320
778	49	65	100000
779	50	161	100000
780	50	224	100000
781	50	968	51840
782	51	146	51840
783	51	252	51840
784	51	4812	51840
785	51	12066	51840
786	52	103	100000
787	52	1628	100000
788	53	258	100000
789	53	2163	100000
790	53	15533	51840
791	54	103	2488320
792	54	258	2488320
793	54	818	2488320
794	54	4812	100000
795	54	6653	51840
796	54	10302	51840
797	54	14083	100000
798	55	2231	100000
799	56	955	2488320
800	56	2231	100000
801	57	10137	100000
802	58	401	2488320
803	58	2163	2488320
804	58	4209	2488320
805	58	14903	100000
806	59	196	100000
807	59	955	100000
808	59	2231	100000
809	60	187	100000
810	61	696	100000
811	61	2787	100000
812	62	963	100000
813	62	1850	100000
814	62	2163	100000
815	63	9838	51840
816	64	3560	51840
817	64	8396	51840
818	64	12414	51840
819	64	12558	51840
820	64	13037	51840
821	64	14443	51840
822	64	14682	51840
823	64	15408	1244160
824	65	131	100000
825	65	187	100000
826	65	696	100000
827	65	818	100000
828	65	839	100000
829	65	846	51840
830	65	888	2488320
831	65	979	100000
832	65	1078	100000
833	65	1158	100000
834	65	2163	100000
835	65	2231	100000
836	65	2426	100000
837	65	2559	100000
838	65	2702	51840
839	65	3912	100000
840	65	4189	2488320
841	65	4812	100000
842	65	4988	2488320
843	65	5090	100000
844	65	6146	100000
845	65	6326	100000
846	65	6517	51840
847	65	6621	2488320
848	65	7033	51840
849	65	7241	51840
850	65	8508	100000
851	66	103	100000
852	66	258	100000
853	66	4429	100000
854	67	568	100000
855	67	660	51840
856	67	696	100000
857	67	1071	51840
858	67	1158	100000
859	67	1588	51840
860	67	1718	100000
861	67	1806	466560
862	67	1917	100000
863	67	12066	100000
864	68	6495	100000
865	69	187	100000
866	69	188	2488320
867	69	251	100000
868	69	258	100000
869	69	696	2488320
870	69	2163	100000
871	69	3370	100000
872	70	103	100000
873	70	4261	100000
874	71	778	51840
875	71	807	51840
876	71	886	1244160
877	71	2163	100000
878	71	2378	51840
879	71	4232	51840
880	71	7860	1244160
881	71	12222	51840
882	72	103	2488320
883	72	888	100000
884	73	258	100000
885	73	881	100000
886	74	187	100000
887	74	2163	100000
888	75	109	51840
889	75	133	2488320
890	75	4740	100000
891	76	423	51840
892	76	4740	100000
893	77	143	100000
894	77	175	100000
895	78	278	2488320
896	78	881	100000
897	78	11011	100000
898	79	187	100000
899	79	14851	100000
900	80	187	100000
901	81	96	100000
902	81	131	100000
903	81	187	100000
904	81	418	100000
905	81	915	51840
906	81	1401	51840
907	81	1504	100000
908	81	1595	100000
909	81	1628	100000
910	81	1761	100000
911	81	4365	51840
912	81	4429	51840
913	81	4511	2488320
914	81	4812	100000
915	81	4947	51840
916	81	8113	51840
917	81	8336	100000
918	81	9391	100000
919	82	2231	100000
920	83	189	100000
921	83	697	100000
922	83	860	100000
923	83	965	100000
924	83	1200	100000
925	83	1203	100000
926	83	1213	100000
927	83	1251	100000
928	84	4261	51840
929	84	14838	51840
930	84	14973	51840
931	85	187	100000
932	85	258	100000
933	86	165	100000
934	86	724	100000
935	87	103	2488320
936	87	131	100000
937	87	1806	100000
938	87	12066	51840
939	88	2163	51840
940	88	5240	51840
941	89	103	100000
942	90	189	100000
943	90	563	51840
944	90	1240	100000
945	90	3536	51840
946	91	103	466560
947	91	187	2488320
948	91	230	100000
949	91	513	51840
950	91	583	100000
951	91	660	100000
952	91	696	100000
953	91	777	100000
954	91	818	100000
955	91	869	100000
956	91	881	100000
957	91	888	100000
958	91	1061	2488320
959	91	1122	2488320
960	91	1158	100000
961	91	1203	2488320
962	91	1504	100000
963	91	1850	100000
964	91	1874	100000
965	91	2163	100000
966	91	2359	100000
967	91	2423	466560
968	91	2621	100000
969	91	6821	51840
970	91	8180	100000
971	91	9840	51840
972	91	10212	1244160
973	91	10220	100000
974	91	11596	51840
975	91	11776	1244160
976	91	11831	51840
977	91	11974	100000
978	91	12183	51840
979	91	12206	100000
980	91	14174	51840
981	91	14965	51840
982	91	15226	1244160
983	92	2231	100000
984	93	4429	51840
985	93	14875	51840
986	94	103	100000
987	94	131	100000
988	94	888	100000
989	94	15064	51840
990	95	2234	51840
991	96	6495	100000
992	97	131	100000
993	97	254	100000
994	97	443	51840
995	97	615	100000
996	97	660	100000
997	97	2321	100000
998	97	4740	100000
999	97	4812	100000
1000	97	13834	51840
1001	97	15197	51840
1002	98	289	51840
1003	98	2163	100000
1004	99	2360	100000
1005	100	553	51840
1006	100	696	100000
1007	100	1202	51840
1008	100	2510	51840
1009	101	2150	100000
1010	102	881	51840
1011	102	2163	2488320
1012	103	112	100000
1013	103	127	2488320
1014	103	131	100000
1015	103	136	100000
1016	103	159	100000
1017	103	161	100000
1018	103	165	100000
1019	103	187	100000
1020	103	192	51840
1021	103	230	100000
1022	103	258	100000
1023	103	276	100000
1024	103	278	100000
1025	103	360	100000
1026	103	382	100000
1027	103	385	100000
1028	103	390	100000
1029	103	400	2488320
1030	103	401	100000
1031	103	413	100000
1032	103	459	100000
1033	103	490	100000
1034	103	495	100000
1035	103	514	100000
1036	103	516	51840
1037	103	537	51840
1038	103	541	100000
1039	103	553	100000
1040	103	568	100000
1041	103	583	100000
1042	103	586	100000
1043	103	592	100000
1044	103	613	2488320
1045	103	633	2488320
1046	103	637	2488320
1047	103	641	100000
1048	103	660	100000
1049	103	696	100000
1050	103	700	2488320
1051	103	764	2488320
1052	103	785	466560
1053	103	798	100000
1054	103	818	100000
1055	103	828	100000
1056	103	853	100000
1057	103	864	100000
1058	103	869	100000
1059	103	881	100000
1060	103	884	466560
1061	103	886	100000
1062	103	888	100000
1063	103	912	100000
1064	103	964	51840
1065	103	973	100000
1066	103	995	100000
1067	103	1010	100000
1068	103	1028	100000
1069	103	1029	100000
1070	103	1038	100000
1071	103	1044	100000
1072	103	1048	100000
1073	103	1052	51840
1074	103	1061	100000
1075	103	1082	100000
1076	103	1095	100000
1077	103	1121	100000
1078	103	1157	100000
1079	103	1160	100000
1080	103	1167	100000
1081	103	1176	2488320
1082	103	1203	100000
1083	103	1362	51840
1084	103	1363	100000
1085	103	1396	2488320
1086	103	1444	100000
1087	103	1504	100000
1088	103	1591	100000
1089	103	1598	2488320
1090	103	1612	51840
1091	103	1621	100000
1092	103	1637	51840
1093	103	1652	100000
1094	103	1690	100000
1095	103	1703	100000
1096	103	1729	100000
1097	103	1742	100000
1098	103	1754	100000
1099	103	1758	100000
1100	103	1759	100000
1101	103	1781	100000
1102	103	1794	100000
1103	103	1804	100000
1104	103	1806	100000
1105	103	1817	100000
1106	103	1819	100000
1107	103	1858	1244160
1108	103	1873	100000
1109	103	1874	100000
1110	103	1878	100000
1111	103	1903	100000
1112	103	1913	51840
1113	103	1943	100000
1114	103	1945	2488320
1115	103	1952	100000
1116	103	1959	100000
1117	103	2113	100000
1118	103	2114	100000
1119	103	2116	100000
1120	103	2146	100000
1121	103	2163	100000
1122	103	2177	100000
1123	103	2183	2488320
1124	103	2205	100000
1125	103	2231	100000
1126	103	2235	100000
1127	103	2241	100000
1128	103	2251	100000
1129	103	2272	51840
1130	103	2306	51840
1131	103	2316	100000
1132	103	2327	100000
1133	103	2359	2488320
1134	103	2547	100000
1135	103	2567	51840
1136	103	2589	100000
1137	103	2615	100000
1138	103	2619	100000
1139	103	2621	100000
1140	103	2639	2488320
1141	103	2643	51840
1142	103	2648	100000
1143	103	2677	100000
1144	103	2678	100000
1145	103	2682	100000
1146	103	2714	51840
1147	103	2725	100000
1148	103	2736	51840
1149	103	2749	100000
1150	103	2949	100000
1151	103	4112	51840
1152	103	4122	51840
1153	103	4134	51840
1154	103	4162	51840
1155	103	4164	466560
1156	103	4173	51840
1157	103	4194	100000
1158	103	4199	51840
1159	103	4210	1244160
1160	103	4211	100000
1161	103	4237	100000
1162	103	4242	51840
1163	103	4252	466560
1164	103	4253	1244160
1165	103	4261	100000
1166	103	4273	51840
1167	103	4289	100000
1168	103	4299	1244160
1169	103	4306	100000
1170	103	4307	100000
1171	103	4314	51840
1172	103	4342	100000
1173	103	4347	51840
1174	103	4371	51840
1175	103	4375	100000
1176	103	4396	1244160
1177	103	4411	100000
1178	103	4424	51840
1179	103	4435	100000
1180	103	4436	100000
1181	103	4437	2488320
1182	103	4438	2488320
1183	103	4445	466560
1184	103	4449	2488320
1185	103	4458	51840
1186	103	4476	51840
1187	103	4485	51840
1188	103	4493	100000
1189	103	4506	100000
1190	103	4510	2488320
1191	103	4523	51840
1192	103	4546	100000
1193	103	4551	100000
1194	103	4557	51840
1195	103	4570	100000
1196	103	4571	466560
1197	103	4574	2488320
1198	103	4576	51840
1199	103	4613	51840
1200	103	4643	100000
1201	103	4670	100000
1202	103	4676	100000
1203	103	4713	51840
1204	103	4716	51840
1205	103	4727	100000
1206	103	4730	100000
1207	103	4738	2488320
1208	103	4740	100000
1209	103	4741	100000
1210	103	4747	51840
1211	103	4757	100000
1212	103	4759	100000
1213	103	4770	51840
1214	103	4783	1244160
1215	103	4786	2488320
1216	103	4801	2488320
1217	103	4812	100000
1218	103	4858	51840
1219	103	4878	51840
1220	103	4883	51840
1221	103	4896	100000
1222	103	4908	100000
1223	103	4936	51840
1224	103	4937	51840
1225	103	4960	2488320
1226	103	4979	51840
1227	103	4989	2488320
1228	103	5011	466560
1229	103	5012	51840
1230	103	5021	100000
1231	103	5027	51840
1232	103	5029	51840
1233	103	5031	100000
1234	103	5034	100000
1235	103	5058	51840
1236	103	5086	51840
1237	103	5099	100000
1238	103	5100	51840
1239	103	5115	100000
1240	103	5125	2488320
1241	103	5132	51840
1242	103	5165	51840
1243	103	5169	100000
1244	103	5170	100000
1245	103	5184	100000
1246	103	5232	100000
1247	103	5238	51840
1248	103	5239	100000
1249	103	5240	100000
1250	103	5241	100000
1251	103	5245	2488320
1252	103	5260	100000
1253	103	5262	1244160
1254	103	5775	100000
1255	103	6047	100000
1256	103	6060	100000
1257	103	6064	100000
1258	103	6067	51840
1259	103	6069	51840
1260	103	6095	1244160
1261	103	6107	100000
1262	103	6117	100000
1263	103	6121	100000
1264	103	6138	51840
1265	103	6142	51840
1266	103	6145	51840
1267	103	6149	51840
1268	103	6162	51840
1269	103	6180	100000
1270	103	6181	51840
1271	103	6187	51840
1272	103	6214	1244160
1273	103	6221	51840
1274	103	6223	51840
1275	103	6235	51840
1276	103	6238	100000
1277	103	6258	2488320
1278	103	6259	100000
1279	103	6260	2488320
1280	103	6261	100000
1281	103	6262	100000
1282	103	6269	100000
1283	103	6271	100000
1284	103	6282	2488320
1285	103	6283	100000
1286	103	6286	51840
1287	103	6290	100000
1288	103	6291	100000
1289	103	6299	51840
1290	103	6301	51840
1291	103	6325	100000
1292	103	6326	100000
1293	103	6331	51840
1294	103	6336	100000
1295	103	6337	51840
1296	103	6341	100000
1297	103	6362	100000
1298	103	6392	100000
1299	103	6397	51840
1300	103	6400	51840
1301	103	6406	100000
1302	103	6416	51840
1303	103	6429	100000
1304	103	6443	51840
1305	103	6447	51840
1306	103	6450	1244160
1307	103	6468	51840
1308	103	6473	100000
1309	103	6500	2488320
1310	103	6502	100000
1311	103	6504	51840
1312	103	6508	51840
1313	103	6509	51840
1314	103	6513	100000
1315	103	6549	51840
1316	103	6551	2488320
1317	103	6554	51840
1318	103	6567	1244160
1319	103	6572	51840
1320	103	6577	51840
1321	103	6588	51840
1322	103	6594	100000
1323	103	6607	1244160
1324	103	6617	51840
1325	103	6637	100000
1326	103	6642	1244160
1327	103	6646	100000
1328	103	6653	100000
1329	103	6660	1244160
1330	103	6664	100000
1331	103	6673	51840
1332	103	6680	51840
1333	103	6686	51840
1334	103	6696	51840
1335	103	6699	51840
1336	103	6718	51840
1337	103	6720	51840
1338	103	6722	100000
1339	103	6733	100000
1340	103	6739	51840
1341	103	6752	51840
1342	103	6762	51840
1343	103	6772	100000
1344	103	6779	100000
1345	103	6803	51840
1346	103	6824	100000
1347	103	6830	51840
1348	103	6833	51840
1349	103	6835	51840
1350	103	6859	51840
1351	103	6880	51840
1352	103	6893	51840
1353	103	6896	51840
1354	103	6904	51840
1355	103	6911	100000
1356	103	6919	51840
1357	103	6920	100000
1358	103	6922	100000
1359	103	6923	51840
1360	103	6927	466560
1361	103	6932	51840
1362	103	6935	51840
1363	103	6938	51840
1364	103	6948	2488320
1365	103	6966	100000
1366	103	6972	51840
1367	103	6980	51840
1368	103	7007	51840
1369	103	7008	100000
1370	103	7009	51840
1371	103	7010	51840
